timestamp,nf_type,nf_id,registration_attempts,registration_successes,pdu_session_attempts,pdu_session_successes,session_releases,n3_dl_packets,n3_ul_packets,n3_dl_drop,n3_ul_drop,cpu_percent,memory_percent
2026-03-24T22:30:00Z,AMF,amf-02,5396.0,5276.0,,,,,,,,43.95,78.8
2026-03-24T22:45:00Z,AMF,amf-02,5179.0,5067.0,,,,,,,,43.66,70.17
2026-03-24T23:00:00Z,AMF,amf-02,4638.0,4586.0,,,,,,,,48.86,67.59
2026-03-24T22:30:00Z,SMF,smf-01,,,5404.0,5210.0,104.0,,,,,40.95,41.88
2026-03-24T22:45:00Z,SMF,smf-01,,,5229.0,5031.0,280.0,,,,,44.21,49.29
2026-03-24T23:00:00Z,SMF,smf-01,,,5382.0,5284.0,364.0,,,,,43.41,43.99
2026-03-24T22:30:00Z,SMF,smf-02,,,8542.0,8437.0,204.0,,,,,55.82,70.13
2026-03-24T22:45:00Z,SMF,smf-02,,,7763.0,7689.0,400.0,,,,,61.49,75.33
2026-03-24T23:00:00Z,SMF,smf-02,,,8057.0,8003.0,118.0,,,,,55.57,72.26
2026-03-24T22:30:00Z,UPF,upf-01,,,,,,10672610.0,7034204.0,464.0,148.0,55.72,44.55
2026-03-24T22:45:00Z,UPF,upf-01,,,,,,12263977.0,8986869.0,126.0,228.0,65.73,47.3
2026-03-24T23:00:00Z,UPF,upf-01,,,,,,13860334.0,11020051.0,997.0,90.0,60.29,42.62
2026-03-24T22:30:00Z,UPF,upf-02,,,,,,11221362.0,8688334.0,367.0,154.0,63.2,50.58
2026-03-24T22:45:00Z,UPF,upf-02,,,,,,15828817.0,12091344.0,795.0,269.0,73.95,43.1
2026-03-24T23:00:00Z,UPF,upf-02,,,,,,13286004.0,8343517.0,470.0,452.0,66.52,50.7
2026-03-24T23:00:00Z,AMF,amf-01,5177.0,5042.0,,,,,,,,66.83,75.14
2026-03-24T23:15:00Z,AMF,amf-01,5871.0,5798.0,,,,,,,,56.01,71.87
2026-03-24T23:30:00Z,AMF,amf-01,5456.0,5361.0,,,,,,,,67.41,72.18
2026-03-24T23:00:00Z,AMF,amf-02,5239.0,5140.0,,,,,,,,60.36,70.48
2026-03-24T23:15:00Z,AMF,amf-02,4713.0,4613.0,,,,,,,,62.53,71.41
2026-03-24T23:30:00Z,AMF,amf-02,6329.0,6182.0,,,,,,,,62.3,70.42
2026-03-24T23:00:00Z,SMF,smf-01,,,5128.0,4974.0,347.0,,,,,68.5,65.57
2026-03-24T23:15:00Z,SMF,smf-01,,,6372.0,6186.0,155.0,,,,,69.71,62.84
2026-03-24T23:30:00Z,SMF,smf-01,,,5899.0,5781.0,355.0,,,,,76.03,57.4
2026-03-24T23:00:00Z,SMF,smf-02,,,8161.0,8102.0,190.0,,,,,51.42,53.91
2026-03-24T23:15:00Z,SMF,smf-02,,,6682.0,6430.0,380.0,,,,,52.08,51.73
2026-03-24T23:30:00Z,SMF,smf-02,,,5579.0,5441.0,121.0,,,,,51.52,54.7
2026-03-24T23:00:00Z,UPF,upf-01,,,,,,12244702.0,8432136.0,123.0,175.0,38.87,50.48
2026-03-24T23:15:00Z,UPF,upf-01,,,,,,11956158.0,9147364.0,478.0,449.0,44.28,50.75
2026-03-24T23:30:00Z,UPF,upf-01,,,,,,15221712.0,10129588.0,691.0,421.0,42.77,48.27
2026-03-24T23:00:00Z,UPF,upf-02,,,,,,13455734.0,9992210.0,953.0,280.0,62.89,53.38
2026-03-24T23:15:00Z,UPF,upf-02,,,,,,14728245.0,8904924.0,741.0,498.0,62.95,57.49
2026-03-24T23:30:00Z,UPF,upf-02,,,,,,13834997.0,9850238.0,134.0,312.0,65.08,58.03
2026-03-24T23:30:00Z,AMF,amf-01,5579.0,5460.0,,,,,,,,54.51,63.33
2026-03-24T23:45:00Z,AMF,amf-01,3709.0,3680.0,,,,,,,,57.72,56.98
2026-03-25T00:00:00Z,AMF,amf-01,4691.0,4651.0,,,,,,,,62.75,66.46
2026-03-24T23:30:00Z,AMF,amf-02,5006.0,4915.0,,,,,,,,75.4,55.09
2026-03-24T23:45:00Z,AMF,amf-02,4950.0,4879.0,,,,,,,,63.78,51.33
2026-03-25T00:00:00Z,AMF,amf-02,6007.0,5887.0,,,,,,,,72.75,58.05
2026-03-24T23:30:00Z,SMF,smf-01,,,6257.0,6007.0,130.0,,,,,43.55,42.53
2026-03-24T23:45:00Z,SMF,smf-01,,,5985.0,5933.0,329.0,,,,,46.6,48.46
2026-03-25T00:00:00Z,SMF,smf-01,,,7647.0,7489.0,207.0,,,,,46.45,42.2
2026-03-24T23:30:00Z,SMF,smf-02,525.0,,6634.0,6462.0,247.0,,,,,83.2,52.88
2026-03-24T23:45:00Z,SMF,smf-02,,,7038.0,6880.0,251.0,,,,,74.14,50.05
2026-03-25T00:00:00Z,SMF,smf-02,,,5471.0,5381.0,244.0,,,,,76.04,48.27
2026-03-24T23:30:00Z,UPF,upf-01,,,,,,10898324.0,7008240.0,970.0,365.0,52.03,46.8
2026-03-24T23:45:00Z,UPF,upf-01,,,,,,10144116.0,6713897.0,945.0,197.0,50.33,46.09
2026-03-25T00:00:00Z,UPF,upf-01,,,,,,13340770.0,8379512.0,705.0,152.0,47.96,47.09
2026-03-24T23:30:00Z,UPF,upf-02,,,,,,12596003.0,9770811.0,261.0,137.0,42.68,47.96
2026-03-24T23:45:00Z,UPF,upf-02,,,,,,13775490.0,8958262.0,930.0,461.0,43.07,46.98
2026-03-25T00:00:00Z,UPF,upf-02,,,,,,15743594.0,9475273.0,740.0,234.0,41.05,48.28
2026-03-25T00:00:00Z,AMF,amf-01,6143.0,6019.0,,,,,,,,59.44,54.36
2026-03-25T00:15:00Z,AMF,amf-01,4250.0,4175.0,,,,,,,,68.62,56.68
2026-03-25T00:30:00Z,AMF,amf-01,4600.0,4476.0,,,,,,,,60.63,55.97
2026-03-25T00:00:00Z,AMF,amf-02,4299.0,4195.0,,,,,,,,63.57,54.4
2026-03-25T00:15:00Z,AMF,amf-02,4022.0,3952.0,,,,,,,,57.3,61.99
2026-03-25T00:30:00Z,AMF,amf-02,4622.0,4569.0,,,,,,,,59.78,60.24
2026-03-25T00:00:00Z,SMF,smf-01,,,5878.0,5646.0,191.0,,,,,82.58,36.49
2026-03-25T00:15:00Z,SMF,smf-01,,,7570.0,7267.0,305.0,,,,,84.04,37.93
2026-03-25T00:30:00Z,SMF,smf-01,,,6409.0,6228.0,306.0,,,,,76.81,39.97
2026-03-25T00:00:00Z,SMF,smf-02,,,6328.0,6134.0,371.0,,,,,83.99,63.16
2026-03-25T00:15:00Z,SMF,smf-02,,,6932.0,6726.0,196.0,,,,,72.22,63.55
2026-03-25T00:30:00Z,SMF,smf-02,,,5524.0,5311.0,269.0,,,,,83.23,70.48
2026-03-25T00:00:00Z,UPF,upf-01,,,,,,12632986.0,8501047.0,312.0,84.0,71.29,49.71
2026-03-25T00:15:00Z,UPF,upf-01,,,,,,11081343.0,8167991.0,4417.0,1730.0,80.85,48.61
2026-03-25T00:30:00Z,UPF,upf-01,,,,,,11717509.0,8825454.0,665.0,485.0,76.97,51.67
2026-03-25T00:00:00Z,UPF,upf-02,,,,,,12370272.0,8198469.0,,184.0,64.62,50.75
2026-03-25T00:15:00Z,UPF,upf-02,,,,,,12234754.0,7500334.0,952.0,177.0,69.46,57.29
2026-03-25T00:30:00Z,UPF,upf-02,,,,,,13405309.0,10324863.0,528.0,136.0,63.66,56.0
2026-03-25T00:30:00Z,AMF,amf-01,4748.0,4709.0,,,,,,,,47.77,73.46
2026-03-25T00:45:00Z,AMF,amf-01,4146.0,4039.0,,,,,,,,43.15,65.4
2026-03-25T01:00:00Z,AMF,amf-01,5551.0,5486.0,,,,,,,,43.76,65.72
2026-03-25T00:30:00Z,AMF,amf-02,4204.0,4078.0,,,,,,,,74.88,58.65
2026-03-25T00:45:00Z,AMF,amf-02,4144.0,4081.0,,,,,,,,77.14,52.37
2026-03-25T01:00:00Z,AMF,amf-02,4091.0,3977.0,,,,,,,,69.14,60.79
2026-03-25T00:30:00Z,SMF,smf-01,,,7108.0,7066.0,159.0,,,,,70.3,46.49
2026-03-25T00:45:00Z,SMF,smf-01,,,5251.0,5207.0,261.0,,,,,84.25,39.86
2026-03-25T01:00:00Z,SMF,smf-01,,,7564.0,7384.0,355.0,,,,,72.08,40.15
2026-03-25T00:30:00Z,SMF,smf-02,,,6517.0,6410.0,388.0,,,,,61.98,60.32
2026-03-25T00:45:00Z,SMF,smf-02,,,5220.0,5106.0,237.0,,,,,70.3,53.74
2026-03-25T01:00:00Z,SMF,smf-02,,,6428.0,6292.0,313.0,,,,,66.78,55.06
2026-03-25T00:30:00Z,UPF,upf-01,,,,,,12244583.0,9256428.0,319.0,257.0,61.78,68.37
2026-03-25T00:45:00Z,UPF,upf-01,,,,,,12438893.0,7664395.0,336.0,399.0,56.04,64.06
2026-03-25T01:00:00Z,UPF,upf-01,,,,,,12347919.0,9468105.0,733.0,303.0,55.36,65.32
2026-03-25T00:30:00Z,UPF,upf-02,,,,,,11393397.0,7512880.0,385.0,241.0,39.09,55.82
2026-03-25T00:45:00Z,UPF,upf-02,,,,,,10651849.0,7232722.0,151.0,185.0,46.6,59.66
2026-03-25T01:00:00Z,UPF,upf-02,,,,,,11161785.0,7465774.0,258.0,127.0,46.38,55.72
2026-03-25T01:00:00Z,AMF,amf-01,5816.0,5724.0,,,,,,,,57.05,42.51
2026-03-25T01:15:00Z,AMF,amf-01,5689.0,5595.0,,,,,,,,53.88,44.86
2026-03-25T01:30:00Z,AMF,amf-01,4709.0,4646.0,,,,,,,,55.86,38.19
2026-03-25T01:00:00Z,AMF,amf-02,4622.0,4595.0,,,,,,,,69.87,59.76
2026-03-25T01:15:00Z,AMF,amf-02,6098.0,5932.0,,,,,,,,82.58,61.31
2026-03-25T01:30:00Z,AMF,amf-02,5248.0,5197.0,,,,,,,,81.49,66.55
2026-03-25T01:00:00Z,SMF,smf-01,,,7862.0,7695.0,186.0,,,,,56.95,70.52
2026-03-25T01:15:00Z,SMF,smf-01,,,6542.0,6486.0,329.0,,,,,61.8,78.76
2026-03-25T01:30:00Z,SMF,smf-01,,,6048.0,5847.0,360.0,,,,,60.37,66.74
2026-03-25T01:00:00Z,SMF,smf-02,,,8244.0,8106.0,396.0,,,,,40.23,71.0
2026-03-25T01:15:00Z,SMF,smf-02,,,6184.0,6114.0,398.0,,,,,40.86,70.41
2026-03-25T01:30:00Z,SMF,smf-02,,,6533.0,6479.0,127.0,,,,,44.85,73.49
2026-03-25T01:00:00Z,UPF,upf-01,,,,,,14459441.0,11538048.0,165.0,474.0,78.51,45.47
2026-03-25T01:15:00Z,UPF,upf-01,,,,,,10241563.0,6303117.0,157.0,344.0,78.21,47.64
2026-03-25T01:30:00Z,UPF,upf-01,,,,,,12378878.0,8917008.0,916.0,275.0,72.84,47.03
2026-03-25T01:00:00Z,UPF,upf-02,,,,,,11033576.0,7340248.0,508.0,169.0,51.25,52.51
2026-03-25T01:15:00Z,UPF,upf-02,,,,,,13814936.0,10072223.0,124.0,407.0,59.32,57.15
2026-03-25T01:30:00Z,UPF,upf-02,,,,,,11232667.0,8623028.0,674.0,124.0,51.42,47.67
2026-03-25T01:30:00Z,AMF,amf-01,4840.0,4703.0,,,,,,,,74.34,76.4
2026-03-25T01:45:00Z,AMF,amf-01,4654.0,4555.0,,,,,,,,69.33,74.07
2026-03-25T02:00:00Z,AMF,amf-01,5706.0,5650.0,,,,,,,,69.37,67.65
2026-03-25T01:30:00Z,AMF,amf-02,4350.0,4316.0,,,,,,,,81.72,53.06
2026-03-25T01:45:00Z,AMF,amf-02,4748.0,4666.0,,,,,,,,77.16,49.01
2026-03-25T02:00:00Z,AMF,amf-02,4568.0,4514.0,,,,,,,,79.3,51.72
2026-03-25T01:30:00Z,SMF,smf-01,,,6305.0,6192.0,342.0,,,,,50.95,76.53
2026-03-25T01:45:00Z,SMF,smf-01,,,6235.0,6143.0,256.0,,,,,50.84,78.74
2026-03-25T02:00:00Z,SMF,smf-01,,,7901.0,7743.0,323.0,,,,,51.12,78.91
2026-03-25T01:30:00Z,SMF,smf-02,,,5406.0,5198.0,336.0,,,,,58.41,70.89
2026-03-25T01:45:00Z,SMF,smf-02,,,6917.0,6776.0,170.0,,,,,54.29,60.92
2026-03-25T02:00:00Z,SMF,smf-02,,,5494.0,5383.0,324.0,,,,,54.0,69.99
2026-03-25T01:30:00Z,UPF,upf-01,,,,,,13136495.0,10213798.0,143.0,132.0,47.84,67.59
2026-03-25T01:45:00Z,UPF,upf-01,,,,,,11360278.0,7198105.0,994.0,333.0,48.32,63.12
2026-03-25T02:00:00Z,UPF,upf-01,,,,,,12690107.0,7725315.0,794.0,166.0,43.16,68.88
2026-03-25T01:30:00Z,UPF,upf-02,,,,,,12639670.0,9675726.0,545.0,204.0,51.35,55.39
2026-03-25T01:45:00Z,UPF,upf-02,,,,,,14295376.0,10278485.0,929.0,493.0,58.16,49.82
2026-03-25T02:00:00Z,UPF,upf-02,,,,,,10809559.0,7519500.0,657.0,295.0,49.6,55.43
2026-03-25T02:00:00Z,AMF,amf-01,4446.0,4343.0,,,,,,,,41.46,46.23
2026-03-25T02:15:00Z,AMF,amf-01,4372.0,4343.0,,,,,,,,40.18,51.43
2026-03-25T02:30:00Z,AMF,amf-01,5132.0,4981.0,,,,,,,,37.14,44.63
2026-03-25T02:00:00Z,AMF,amf-02,4716.0,4685.0,,,,,,,,80.63,73.17
2026-03-25T02:15:00Z,AMF,amf-02,4231.0,4144.0,,,,,,,,83.14,69.91
2026-03-25T02:30:00Z,AMF,amf-02,4923.0,4818.0,,,,,,,,80.54,76.16
2026-03-25T02:00:00Z,SMF,smf-01,,,5501.0,5346.0,205.0,,,,,63.6,75.0
2026-03-25T02:15:00Z,SMF,smf-01,,,5137.0,5088.0,225.0,,,,,57.26,70.25
2026-03-25T02:30:00Z,SMF,smf-01,,,7248.0,6985.0,,,,,,57.57,66.12
2026-03-25T02:00:00Z,SMF,smf-02,,,7349.0,7292.0,368.0,,,,,59.0,47.34
2026-03-25T02:15:00Z,SMF,smf-02,,,5968.0,5847.0,246.0,,,,,50.58,47.13
2026-03-25T02:30:00Z,SMF,smf-02,,,6270.0,6159.0,124.0,,,,,49.6,53.51
2026-03-25T02:00:00Z,UPF,upf-01,,,,,,12946490.0,8897355.0,500.0,304.0,59.33,53.6
2026-03-25T02:15:00Z,UPF,upf-01,251.0,,,,,14197122.0,8710600.0,761.0,433.0,59.55,53.59
2026-03-25T02:30:00Z,UPF,upf-01,,,,,,13780439.0,9803469.0,448.0,71.0,52.84,57.05
2026-03-25T02:00:00Z,UPF,upf-02,,,,,,11829896.0,8496804.0,607.0,445.0,36.94,54.26
2026-03-25T02:15:00Z,UPF,upf-02,,,,,,13925631.0,9856433.0,503.0,388.0,44.14,46.26
2026-03-25T02:30:00Z,UPF,upf-02,,,,,,12704343.0,9402898.0,207.0,319.0,38.28,51.28
2026-03-25T02:30:00Z,AMF,amf-01,6078.0,5940.0,,,,,,,,52.61,71.16
2026-03-25T02:45:00Z,AMF,amf-01,4387.0,4308.0,,,,,,,,54.31,69.63
2026-03-25T03:00:00Z,AMF,amf-01,5855.0,5752.0,366.0,,,,,,,50.1,69.68
2026-03-25T02:30:00Z,AMF,amf-02,5695.0,5616.0,,,,,,,,62.5,37.28
2026-03-25T02:45:00Z,AMF,amf-02,5462.0,5372.0,,,,,,,,61.31,42.13
2026-03-25T03:00:00Z,AMF,amf-02,4560.0,4464.0,,,,,,,,65.87,44.2
2026-03-25T02:30:00Z,SMF,smf-01,,,5543.0,5495.0,197.0,,,,,62.2,49.62
2026-03-25T02:45:00Z,SMF,smf-01,,,6528.0,6492.0,206.0,,,,,65.03,44.44
2026-03-25T03:00:00Z,SMF,smf-01,,,5878.0,5750.0,341.0,,,,,60.41,48.72
2026-03-25T02:30:00Z,SMF,smf-02,,,7944.0,7738.0,180.0,,,,,74.16,51.02
2026-03-25T02:45:00Z,SMF,smf-02,,,7055.0,6962.0,209.0,,,,,80.32,56.46
2026-03-25T03:00:00Z,SMF,smf-02,,,7147.0,6869.0,198.0,,,,,76.17,53.79
2026-03-25T02:30:00Z,UPF,upf-01,,,,,,13120748.0,9806989.0,427.0,370.0,69.74,62.1
2026-03-25T02:45:00Z,UPF,upf-01,,,,,,14125324.0,10972474.0,637.0,277.0,69.37,70.13
2026-03-25T03:00:00Z,UPF,upf-01,,,,,,12845115.0,9943205.0,124.0,254.0,73.01,60.79
2026-03-25T02:30:00Z,UPF,upf-02,,,,,,12011781.0,8976469.0,793.0,355.0,53.25,47.61
2026-03-25T02:45:00Z,UPF,upf-02,,,,,,15765149.0,12122337.0,762.0,252.0,52.0,46.89
2026-03-25T03:00:00Z,UPF,upf-02,,,,,,11150374.0,7072080.0,684.0,422.0,54.33,44.14
2026-03-25T03:00:00Z,AMF,amf-01,4879.0,4795.0,,,,,,,,60.86,51.19
2026-03-25T03:15:00Z,AMF,amf-01,3716.0,3678.0,,,,,,,,54.1,51.53
2026-03-25T03:30:00Z,AMF,amf-01,3945.0,3874.0,,,,,,,,64.11,48.65
2026-03-25T03:00:00Z,AMF,amf-02,5344.0,5286.0,,,,,,,,73.69,69.49
2026-03-25T03:15:00Z,AMF,amf-02,4759.0,4657.0,,,,,,,,81.14,79.6
2026-03-25T03:30:00Z,AMF,amf-02,4100.0,4009.0,,,,,,,,73.03,77.87
2026-03-25T03:00:00Z,SMF,smf-01,,,6970.0,6891.0,141.0,,,,,57.97,64.28
2026-03-25T03:15:00Z,SMF,smf-01,,,6120.0,5988.0,191.0,,,,,55.55,60.09
2026-03-25T03:30:00Z,SMF,smf-01,,,5715.0,5515.0,177.0,,,,,50.78,54.12
2026-03-25T03:00:00Z,SMF,smf-02,,,8165.0,7929.0,240.0,,,,,40.26,43.36
2026-03-25T03:15:00Z,SMF,smf-02,,,6532.0,6379.0,175.0,,,,,40.57,41.07
2026-03-25T03:30:00Z,SMF,smf-02,,,5928.0,5876.0,171.0,,,,,39.91,44.41
2026-03-25T03:00:00Z,UPF,upf-01,,,,,,16302753.0,9829705.0,4811.0,2173.0,82.95,60.74
2026-03-25T03:15:00Z,UPF,upf-01,,,,,,11636264.0,9225115.0,961.0,377.0,75.25,65.97
2026-03-25T03:30:00Z,UPF,upf-01,,,,,,10740926.0,7460746.0,1149.0,2627.0,85.04,57.14
2026-03-25T03:00:00Z,UPF,upf-02,,,,,,10559289.0,8057661.0,304.0,141.0,72.07,72.33
2026-03-25T03:15:00Z,UPF,upf-02,,,,,,11899440.0,8047977.0,460.0,461.0,73.59,70.74
2026-03-25T03:30:00Z,UPF,upf-02,,,,,,11516991.0,9015114.0,341.0,307.0,70.47,66.42
2026-03-25T03:30:00Z,AMF,amf-01,4796.0,4737.0,,,,,,,,50.77,42.85
2026-03-25T03:45:00Z,AMF,amf-01,4225.0,4165.0,,,,,,,,54.05,41.77
2026-03-25T04:00:00Z,AMF,amf-01,5324.0,5270.0,,,,,,,,60.1,47.81
2026-03-25T03:30:00Z,AMF,amf-02,4304.0,,,,,,,,,53.94,71.82
2026-03-25T03:45:00Z,AMF,amf-02,4388.0,4297.0,,,,,,,,54.71,75.72
2026-03-25T04:00:00Z,AMF,amf-02,6052.0,5882.0,,,,,,,,54.83,80.35
2026-03-25T03:30:00Z,SMF,smf-01,,,7366.0,7145.0,350.0,,,,,72.91,74.58
2026-03-25T03:45:00Z,SMF,smf-01,,,6770.0,6610.0,374.0,,,,,72.94,72.72
2026-03-25T04:00:00Z,SMF,smf-01,,,7310.0,7272.0,318.0,,,,,74.92,66.49
2026-03-25T03:30:00Z,SMF,smf-02,,,6102.0,5867.0,191.0,,,,,66.74,64.48
2026-03-25T03:45:00Z,SMF,smf-02,,,7424.0,7350.0,390.0,,,,,63.61,60.62
2026-03-25T04:00:00Z,SMF,smf-02,,,5983.0,5791.0,323.0,,,,,64.71,66.23
2026-03-25T03:30:00Z,UPF,upf-01,,,,,,9585464.0,6855518.0,588.0,331.0,50.88,76.29
2026-03-25T03:45:00Z,UPF,upf-01,,,,,,11530886.0,8796147.0,786.0,473.0,54.76,81.54
2026-03-25T04:00:00Z,UPF,upf-01,,,,,,13239740.0,8158912.0,416.0,227.0,48.72,72.49
2026-03-25T03:30:00Z,UPF,upf-02,,,,,,15609063.0,11397591.0,1056.0,2591.0,83.13,55.11
2026-03-25T03:45:00Z,UPF,upf-02,,,,,,15262132.0,10349727.0,982.0,318.0,75.11,54.31
2026-03-25T04:00:00Z,UPF,upf-02,,,,,,14149305.0,8588135.0,170.0,81.0,78.09,52.71
2026-03-25T04:00:00Z,AMF,amf-01,5505.0,5465.0,,,,,,,,51.09,59.33
2026-03-25T04:15:00Z,AMF,amf-01,5287.0,5234.0,,,,,,,,58.57,64.82
2026-03-25T04:30:00Z,AMF,amf-01,5190.0,5091.0,,,,,,,,52.25,60.14
2026-03-25T04:00:00Z,AMF,amf-02,4833.0,4799.0,,,,,,,,64.2,60.76
2026-03-25T04:15:00Z,AMF,amf-02,4333.0,4232.0,,,,,,,,57.26,68.82
2026-03-25T04:30:00Z,AMF,amf-02,4522.0,4400.0,,,,,,,,56.19,68.42
2026-03-25T04:00:00Z,SMF,smf-01,,,7366.0,7207.0,334.0,,,,,69.3,51.8
2026-03-25T04:15:00Z,SMF,smf-01,,,5399.0,5363.0,106.0,,,,,61.42,53.73
2026-03-25T04:30:00Z,SMF,smf-01,,,5749.0,5529.0,229.0,,,,,68.46,55.76
2026-03-25T04:00:00Z,SMF,smf-02,,,5978.0,5915.0,209.0,647.0,,,,69.31,65.14
2026-03-25T04:15:00Z,SMF,smf-02,,,6333.0,6149.0,352.0,,,,,72.15,55.39
2026-03-25T04:30:00Z,SMF,smf-02,,274.0,6853.0,6693.0,224.0,,,,,63.47,57.63
2026-03-25T04:00:00Z,UPF,upf-01,,,,,,11009993.0,7652506.0,551.0,294.0,64.39,65.89
2026-03-25T04:15:00Z,UPF,upf-01,,,,,,11611306.0,8115206.0,349.0,306.0,66.06,62.84
2026-03-25T04:30:00Z,UPF,upf-01,,,,,,10653044.0,7689238.0,164.0,397.0,74.12,68.09
2026-03-25T04:00:00Z,UPF,upf-02,,,,,,10595297.0,6652092.0,971.0,451.0,44.24,51.58
2026-03-25T04:15:00Z,UPF,upf-02,,,,,,15599016.0,12191683.0,258.0,491.0,41.18,53.5
2026-03-25T04:30:00Z,UPF,upf-02,,,,,,11466475.0,7357382.0,814.0,235.0,39.42,49.33
2026-03-25T04:30:00Z,AMF,amf-01,4648.0,4576.0,,,,,,,,50.78,72.99
2026-03-25T04:45:00Z,AMF,amf-01,5866.0,5825.0,,,,,,,,53.52,68.12
2026-03-25T05:00:00Z,AMF,amf-01,4410.0,4357.0,,,,,,,,46.14,74.19
2026-03-25T04:30:00Z,AMF,amf-02,3809.0,3706.0,,,,,,,,48.96,60.61
2026-03-25T04:45:00Z,AMF,amf-02,4456.0,4357.0,,,,,,,,51.04,58.3
2026-03-25T05:00:00Z,AMF,amf-02,5109.0,5020.0,,,,,,,,54.37,63.3
2026-03-25T04:30:00Z,SMF,smf-01,,,4988.0,4938.0,131.0,,,,,57.31,51.62
2026-03-25T04:45:00Z,SMF,smf-01,,,5736.0,5619.0,179.0,,,,,51.49,50.45
2026-03-25T05:00:00Z,SMF,smf-01,,,6865.0,6770.0,160.0,,,,,55.1,48.19
2026-03-25T04:30:00Z,SMF,smf-02,,,5886.0,5779.0,262.0,,,,,56.09,74.3
2026-03-25T04:45:00Z,SMF,smf-02,,,5681.0,5492.0,189.0,,,,,61.59,65.82
2026-03-25T05:00:00Z,SMF,smf-02,,,6816.0,6554.0,375.0,,,,,61.39,71.01
2026-03-25T04:30:00Z,UPF,upf-01,,,,,,14861853.0,11555318.0,579.0,402.0,44.73,61.55
2026-03-25T04:45:00Z,UPF,upf-01,,,,,,16003527.0,10825823.0,916.0,135.0,38.43,62.95
2026-03-25T05:00:00Z,UPF,upf-01,,,,,,9741400.0,6910240.0,776.0,130.0,37.87,65.58
2026-03-25T04:30:00Z,UPF,upf-02,,,,,,14043277.0,8539515.0,141.0,99.0,44.8,58.51
2026-03-25T04:45:00Z,UPF,upf-02,,,,,,12514518.0,8995172.0,936.0,498.0,41.75,57.31
2026-03-25T05:00:00Z,UPF,upf-02,,,,,,9487464.0,6799672.0,438.0,429.0,40.2,52.43
2026-03-25T05:00:00Z,AMF,amf-01,4445.0,4420.0,,,,,,,,60.54,67.63
2026-03-25T05:15:00Z,AMF,amf-01,5571.0,5439.0,,,,,,,,62.81,80.46
2026-03-25T05:30:00Z,AMF,amf-01,5965.0,5831.0,,,,,,,,67.9,67.86
2026-03-25T05:00:00Z,AMF,amf-02,5313.0,5173.0,,,,,,,,42.58,53.86
2026-03-25T05:15:00Z,AMF,amf-02,6187.0,6063.0,,,,,,,,37.34,49.97
2026-03-25T05:30:00Z,AMF,amf-02,4834.0,4732.0,,,,,,,,43.18,48.78
2026-03-25T05:00:00Z,SMF,smf-01,,469.0,5960.0,5829.0,156.0,,,,,69.66,47.94
2026-03-25T05:15:00Z,SMF,smf-01,,,5805.0,5730.0,247.0,,,,,76.56,45.48
2026-03-25T05:30:00Z,SMF,smf-01,,,6405.0,6230.0,270.0,,,,,72.88,53.64
2026-03-25T05:00:00Z,SMF,smf-02,,,7278.0,7143.0,137.0,,,,,71.79,63.36
2026-03-25T05:15:00Z,SMF,smf-02,,,4988.0,4938.0,385.0,,,,,75.42,57.47
2026-03-25T05:30:00Z,SMF,smf-02,,,6590.0,6379.0,375.0,,,,,70.29,62.02
2026-03-25T05:00:00Z,UPF,upf-01,,,,,,11279484.0,7899703.0,883.0,442.0,41.13,47.86
2026-03-25T05:15:00Z,UPF,upf-01,,,,,,12483007.0,7941785.0,733.0,223.0,41.72,52.07
2026-03-25T05:30:00Z,UPF,upf-01,,,,,,15218123.0,10670215.0,,476.0,45.98,48.16
2026-03-25T05:00:00Z,UPF,upf-02,,,,,,11464791.0,8417720.0,725.0,303.0,53.91,67.09
2026-03-25T05:15:00Z,UPF,upf-02,,,,,,10427663.0,8263072.0,245.0,367.0,53.14,65.97
2026-03-25T05:30:00Z,UPF,upf-02,,,,,,13091419.0,8104452.0,646.0,370.0,56.01,72.23
2026-03-25T05:30:00Z,AMF,amf-01,5456.0,5297.0,,,,,,,,73.38,59.95
2026-03-25T05:45:00Z,AMF,amf-01,3894.0,3805.0,,,,,,,,69.29,63.14
2026-03-25T06:00:00Z,AMF,amf-01,5443.0,5366.0,,,,,,,,78.97,67.0
2026-03-25T05:30:00Z,AMF,amf-02,5983.0,,,,,,,,,63.85,67.61
2026-03-25T05:45:00Z,AMF,amf-02,5223.0,5191.0,,,,,,,,59.87,62.01
2026-03-25T06:00:00Z,AMF,amf-02,6274.0,6154.0,,,,,,,,70.72,62.21
2026-03-25T05:30:00Z,SMF,smf-01,,,8547.0,8213.0,229.0,,,,,81.93,44.72
2026-03-25T05:45:00Z,SMF,smf-01,,,6229.0,6156.0,392.0,,,,,83.24,41.49
2026-03-25T06:00:00Z,SMF,smf-01,,,4939.0,4910.0,328.0,,,,,78.59,40.45
2026-03-25T05:30:00Z,SMF,smf-02,,,7827.0,7763.0,240.0,,,,,41.68,50.09
2026-03-25T05:45:00Z,SMF,smf-02,,,7917.0,7692.0,396.0,,,,,47.53,43.84
2026-03-25T06:00:00Z,SMF,smf-02,,,6584.0,6454.0,124.0,,,,,49.97,46.87
2026-03-25T05:30:00Z,UPF,upf-01,,,,,,15443352.0,9993492.0,643.0,241.0,39.93,70.18
2026-03-25T05:45:00Z,UPF,upf-01,,,,,,14403812.0,8791002.0,305.0,497.0,43.12,70.79
